route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
STREATHAM - DORKING (2),8,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
STREATHAM - DORKING (2),9,EPSOM,ASHTEAD,stop,25.77,79.0,5,1
STREATHAM - DORKING (2),10,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
STREATHAM - DORKING (2),11,LEATHERHEAD,DORKING,stop,4.26,39.9,6,0
STREATHAM COMMON - EPSOM,1,STREATHAM COMMON,MITCHAM EASTFIELDS,stop,1.27,16.9,6,0
STREATHAM COMMON - EPSOM,2,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,11,0
STREATHAM COMMON - EPSOM,3,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,4,0
STREATHAM COMMON - EPSOM,4,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,5,0
STREATHAM COMMON - EPSOM,5,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,11,0
STREATHAM COMMON - EPSOM,6,SUTTON (SURREY),CHEAM,stop,1.26,17.2,8,0
STREATHAM COMMON - EPSOM,7,CHEAM,EWELL EAST,stop,1.54,17.2,5,0
STREATHAM COMMON - EPSOM,8,EWELL EAST,EPSOM,stop,1.65,42.6,14,0
SUTTON (SURREY) - DORKING,1,SUTTON (SURREY),CHEAM,stop,1.26,17.2,8,0
SUTTON (SURREY) - DORKING,2,CHEAM,EWELL EAST,stop,1.54,17.2,5,0
SUTTON (SURREY) - DORKING,3,EWELL EAST,EPSOM,stop,1.65,42.6,14,0
SUTTON (SURREY) - DORKING,4,EPSOM,ASHTEAD,stop,25.77,79.0,10,0
SUTTON (SURREY) - DORKING,5,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,11,0
SUTTON (SURREY) - DORKING,6,LEATHERHEAD,BOXHILL BURFORD BRIDGE HOTEL,stop,,,10,0
SUTTON (SURREY) - DORKING,7,BOXHILL BURFORD BRIDGE HOTEL,DORKING,stop,,,5,0
SUTTON (SURREY) - EPSOM,1,SUTTON (SURREY),CHEAM,stop,1.26,17.2,8,0
SUTTON (SURREY) - EPSOM,2,CHEAM,EWELL EAST,stop,1.54,17.2,5,0
SUTTON (SURREY) - EPSOM,3,EWELL EAST,EPSOM,stop,1.65,42.6,14,0
BALHAM - DORKING,1,BALHAM,MITCHAM EASTFIELDS,stop,2.82,16.9,7,0
BALHAM - DORKING,2,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,0
BALHAM - DORKING,3,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
BALHAM - DORKING,4,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,3,0
BALHAM - DORKING,5,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,4,0
BALHAM - DORKING,6,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,0
BALHAM - DORKING,7,CHEAM,EPSOM,stop,3.19,42.6,6,0
BALHAM - DORKING,8,EPSOM,ASHTEAD,stop,25.77,79.0,5,0
BALHAM - DORKING,9,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
BALHAM - DORKING,10,LEATHERHEAD,DORKING,stop,4.26,39.9,6,1
BALHAM - DORKING (4),1,BALHAM,SUTTON (SURREY),stop,6.86,17.0,16,0
BALHAM - DORKING (4),2,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,5
BALHAM - DORKING (4),3,CHEAM,EPSOM,stop,3.19,42.6,5,0
BALHAM - DORKING (4),4,EPSOM,ASHTEAD,stop,25.77,79.0,5,1
BALHAM - DORKING (4),5,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
BALHAM - DORKING (4),6,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0
BALHAM - DORKING (4),7,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,2,0
BALHAM - DORKING (8),1,BALHAM,MITCHAM EASTFIELDS,stop,2.82,16.9,7,0
BALHAM - DORKING (8),2,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,0
BALHAM - DORKING (8),3,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
BALHAM - DORKING (8),4,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,3,0
BALHAM - DORKING (8),5,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,4,0
BALHAM - DORKING (8),6,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,0
BALHAM - DORKING (8),7,CHEAM,EPSOM,stop,3.19,42.6,6,0
BALHAM - DORKING (8),8,EPSOM,ASHTEAD,stop,25.77,79.0,5,0
BALHAM - DORKING (8),9,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
BALHAM - DORKING (8),10,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0
BALHAM - DORKING (8),11,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0
CARSHALTON - EPSOM,1,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,4,0
CARSHALTON - EPSOM,2,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
CARSHALTON - EPSOM,3,CHEAM,EPSOM,stop,3.19,42.6,5,0
DORKING - BALHAM,1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - BALHAM,2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,5,0
DORKING - BALHAM,3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
DORKING - BALHAM,4,ASHTEAD,EPSOM,stop,25.77,79.0,4,0
DORKING - BALHAM,5,EPSOM,CHEAM,stop,3.19,42.6,5,8
DORKING - BALHAM,6,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,1
DORKING - BALHAM,7,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
DORKING - BALHAM,8,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
DORKING - BALHAM,9,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - BALHAM,10,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - BALHAM,11,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,9,0
DORKING - BALHAM (3),1,DORKING,LEATHERHEAD,stop,4.26,39.9,7,0
DORKING - BALHAM (3),2,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
DORKING - BALHAM (3),3,ASHTEAD,EPSOM,stop,25.77,79.0,5,0
DORKING - BALHAM (3),4,EPSOM,CHEAM,stop,3.19,42.6,6,0
DORKING - BALHAM (3),5,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
DORKING - BALHAM (3),6,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
DORKING - BALHAM (3),7,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
DORKING - BALHAM (3),8,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - BALHAM (3),9,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - BALHAM (3),10,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,9,0
DORKING - STREATHAM HILL,1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - STREATHAM HILL,2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - STREATHAM HILL,3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,1
DORKING - STREATHAM HILL,4,ASHTEAD,EPSOM,stop,25.77,79.0,4,0
DORKING - STREATHAM HILL,5,EPSOM,CHEAM,stop,3.19,42.6,5,1
DORKING - STREATHAM HILL,6,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
DORKING - STREATHAM HILL,7,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,0
DORKING - STREATHAM HILL,8,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,3,0
DORKING - STREATHAM HILL,9,WALLINGTON,WADDON,stop,1.8,17.2,3,0
DORKING - STREATHAM HILL,10,WADDON,WEST CROYDON,stop,2.71,27.6,3,0
DORKING - STREATHAM HILL,11,WEST CROYDON,NORWOOD JUNCTION,stop,4.97,27.5,5,1
DORKING - STREATHAM HILL,12,NORWOOD JUNCTION,CRYSTAL PALACE,stop,1.64,16.9,4,2
DORKING - STREATHAM HILL,13,CRYSTAL PALACE,GIPSY HILL,stop,0.81,16.9,2,1
DORKING - STREATHAM HILL,14,GIPSY HILL,WEST NORWOOD,stop,2.48,17.4,2,1
DORKING - STREATHAM HILL,15,WEST NORWOOD,STREATHAM HILL,stop,8.3,34.0,3,1
DORKING - WEST CROYDON,1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - WEST CROYDON,2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - WEST CROYDON,3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,1
DORKING - WEST CROYDON,4,ASHTEAD,EPSOM,stop,25.77,79.0,4,0
DORKING - WEST CROYDON,5,EPSOM,CHEAM,stop,3.19,42.6,7,1
DORKING - WEST CROYDON,6,CHEAM,SUTTON (SURREY),stop,1.26,17.2,4,1
DORKING - WEST CROYDON,7,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,1
DORKING - WEST CROYDON,8,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,2,0
DORKING - WEST CROYDON,9,WALLINGTON,WADDON,stop,1.8,17.2,3,0
DORKING - WEST CROYDON,10,WADDON,WEST CROYDON,stop,2.71,27.6,4,0
EPSOM - CARSHALTON,1,EPSOM,CHEAM,stop,3.19,42.6,5,0
EPSOM - CARSHALTON,2,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,1
EPSOM - CARSHALTON,3,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
EPSOM - MITCHAM EASTFIELDS,1,EPSOM,CHEAM,stop,3.19,42.6,5,0
EPSOM - MITCHAM EASTFIELDS,2,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,1
EPSOM - MITCHAM EASTFIELDS,3,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
EPSOM - MITCHAM EASTFIELDS,4,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
EPSOM - MITCHAM EASTFIELDS,5,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
EPSOM - MITCHAM EASTFIELDS,6,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,1
MITCHAM EASTFIELDS - DORKING (3),1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,6
MITCHAM EASTFIELDS - DORKING (3),2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - DORKING (3),3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,3,0
MITCHAM EASTFIELDS - DORKING (3),4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,4,0
MITCHAM EASTFIELDS - DORKING (3),5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,0
MITCHAM EASTFIELDS - DORKING (3),6,CHEAM,EPSOM,stop,3.19,42.6,6,0
MITCHAM EASTFIELDS - DORKING (3),7,EPSOM,ASHTEAD,stop,25.77,79.0,5,0
MITCHAM EASTFIELDS - DORKING (3),8,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
MITCHAM EASTFIELDS - DORKING (3),9,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0
MITCHAM EASTFIELDS - DORKING (3),10,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0
MITCHAM EASTFIELDS - EPSOM,1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,0
MITCHAM EASTFIELDS - EPSOM,2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - EPSOM,3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,3,0
MITCHAM EASTFIELDS - EPSOM,4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,3,0
MITCHAM EASTFIELDS - EPSOM,5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
MITCHAM EASTFIELDS - EPSOM,6,CHEAM,EPSOM,stop,3.19,42.6,5,0
MITCHAM EASTFIELDS - HORSHAM,1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,0
MITCHAM EASTFIELDS - HORSHAM,2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - HORSHAM,3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,3,0
MITCHAM EASTFIELDS - HORSHAM,4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,3,0
MITCHAM EASTFIELDS - HORSHAM,5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
MITCHAM EASTFIELDS - HORSHAM,6,CHEAM,EPSOM,stop,3.19,42.6,5,0
MITCHAM EASTFIELDS - HORSHAM,7,EPSOM,ASHTEAD,stop,25.77,79.0,5,1
MITCHAM EASTFIELDS - HORSHAM,8,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
MITCHAM EASTFIELDS - HORSHAM,9,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0
MITCHAM EASTFIELDS - HORSHAM,10,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0
MITCHAM EASTFIELDS - HORSHAM,11,DORKING,HOLMWOOD,stop,4.86,18.0,7,1
MITCHAM EASTFIELDS - HORSHAM,12,HOLMWOOD,OCKLEY,stop,2.44,18.1,4,0
MITCHAM EASTFIELDS - HORSHAM,13,OCKLEY,WARNHAM,stop,4.59,18.4,6,0
MITCHAM EASTFIELDS - HORSHAM,14,WARNHAM,HORSHAM,stop,10.52,54.2,5,0
BEDFORD MIDLAND - SUTTON (SURREY),1,BEDFORD MIDLAND,FLITWICK,stop,14.83,62.5,11,0
BEDFORD MIDLAND - SUTTON (SURREY),2,FLITWICK,HARLINGTON,stop,345.72,40.0,4,1
BEDFORD MIDLAND - SUTTON (SURREY),3,HARLINGTON,LEAGRAVE,stop,353.42,25.0,6,0
BEDFORD MIDLAND - SUTTON (SURREY),4,LEAGRAVE,LUTON,stop,2.09,92.5,3,1
BEDFORD MIDLAND - SUTTON (SURREY),5,LUTON,LUTON AIRPORT PARKWAY,stop,0.0,155.0,2,2
BEDFORD MIDLAND - SUTTON (SURREY),6,LUTON AIRPORT PARKWAY,HARPENDEN,stop,6.82,92.5,5,1
BEDFORD MIDLAND - SUTTON (SURREY),7,HARPENDEN,ST ALBANS CITY,stop,5.39,22.6,5,0
BEDFORD MIDLAND - SUTTON (SURREY),8,ST ALBANS CITY,RADLETT,stop,5.1,15.4,5,1
BEDFORD MIDLAND - SUTTON (SURREY),9,RADLETT,ELSTREE,stop,3.15,15.6,4,0
BEDFORD MIDLAND - SUTTON (SURREY),10,ELSTREE,MILL HILL BROADWAY,stop,3.51,15.8,4,0
BEDFORD MIDLAND - SUTTON (SURREY),11,MILL HILL BROADWAY,HENDON,stop,2.66,16.0,4,0
BEDFORD MIDLAND - SUTTON (SURREY),12,HENDON,BRENT CROSS WEST,stop,1.07,16.1,2,0
BEDFORD MIDLAND - SUTTON (SURREY),13,BRENT CROSS WEST,CRICKLEWOOD,stop,0.98,16.2,2,0
BEDFORD MIDLAND - SUTTON (SURREY),14,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,2,1
BEDFORD MIDLAND - SUTTON (SURREY),15,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,1
BEDFORD MIDLAND - SUTTON (SURREY),16,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,4,0
BEDFORD MIDLAND - SUTTON (SURREY),17,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,0
BEDFORD MIDLAND - SUTTON (SURREY),18,FARRINGDON,BLACKFRIARS LONDON,stop,,,4,1
BEDFORD MIDLAND - SUTTON (SURREY),19,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,4,0
BEDFORD MIDLAND - SUTTON (SURREY),20,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,0
BEDFORD MIDLAND - SUTTON (SURREY),21,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,4,0
BEDFORD MIDLAND - SUTTON (SURREY),22,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,1
BEDFORD MIDLAND - SUTTON (SURREY),23,TULSE HILL,STREATHAM,stop,1.72,16.9,4,1
BEDFORD MIDLAND - SUTTON (SURREY),24,STREATHAM,TOOTING,stop,1.51,16.9,4,0
BEDFORD MIDLAND - SUTTON (SURREY),25,TOOTING,HAYDONS ROAD,stop,1.49,16.9,3,1
BEDFORD MIDLAND - SUTTON (SURREY),26,HAYDONS ROAD,WIMBLEDON,stop,0.94,17.4,2,0
BEDFORD MIDLAND - SUTTON (SURREY),27,WIMBLEDON,WIMBLEDON CHASE,stop,0.99,17.5,3,1
BEDFORD MIDLAND - SUTTON (SURREY),28,WIMBLEDON CHASE,SOUTH MERTON,stop,0.66,17.0,2,0
BEDFORD MIDLAND - SUTTON (SURREY),29,SOUTH MERTON,MORDEN SOUTH,stop,0.64,17.0,3,0
BEDFORD MIDLAND - SUTTON (SURREY),30,MORDEN SOUTH,ST HELIER,stop,0.51,17.1,2,0
BEDFORD MIDLAND - SUTTON (SURREY),31,ST HELIER,SUTTON COMMON,stop,1.15,17.1,2,0
BEDFORD MIDLAND - SUTTON (SURREY),32,SUTTON COMMON,WEST SUTTON,stop,0.86,17.1,3,0
BEDFORD MIDLAND - SUTTON (SURREY),33,WEST SUTTON,SUTTON (SURREY),stop,0.83,17.2,4,0
BLACKFRIARS LONDON - WIMBLEDON,1,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,3,0
BLACKFRIARS LONDON - WIMBLEDON,2,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,1
BLACKFRIARS LONDON - WIMBLEDON,3,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,3,0
BLACKFRIARS LONDON - WIMBLEDON,4,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,1
BLACKFRIARS LONDON - WIMBLEDON,5,TULSE HILL,SUTTON (SURREY),stop,7.6,17.0,22,0
BLACKFRIARS LONDON - WIMBLEDON,6,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,1
BLACKFRIARS LONDON - WIMBLEDON,7,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
BLACKFRIARS LONDON - WIMBLEDON,8,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
BLACKFRIARS LONDON - WIMBLEDON,9,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
BLACKFRIARS LONDON - WIMBLEDON,10,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
BLACKFRIARS LONDON - WIMBLEDON,11,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
BLACKFRIARS LONDON - WIMBLEDON,12,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
CRICKLEWOOD - SUTTON (SURREY),1,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,3,0
CRICKLEWOOD - SUTTON (SURREY),2,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,0
CRICKLEWOOD - SUTTON (SURREY),3,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,6,0
CRICKLEWOOD - SUTTON (SURREY),4,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,1
CRICKLEWOOD - SUTTON (SURREY),5,FARRINGDON,BLACKFRIARS LONDON,stop,,,4,0
CRICKLEWOOD - SUTTON (SURREY),6,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,3,1
CRICKLEWOOD - SUTTON (SURREY),7,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,1
CRICKLEWOOD - SUTTON (SURREY),8,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,3,0
CRICKLEWOOD - SUTTON (SURREY),9,HERNE HILL,TULSE HILL,stop,1.08,16.8,5,1
CRICKLEWOOD - SUTTON (SURREY),10,TULSE HILL,STREATHAM,stop,1.72,16.9,4,0
CRICKLEWOOD - SUTTON (SURREY),11,STREATHAM,TOOTING,stop,1.51,16.9,5,0
CRICKLEWOOD - SUTTON (SURREY),12,TOOTING,HAYDONS ROAD,stop,1.49,16.9,3,1
CRICKLEWOOD - SUTTON (SURREY),13,HAYDONS ROAD,WIMBLEDON,stop,0.94,17.4,2,0
CRICKLEWOOD - SUTTON (SURREY),14,WIMBLEDON,WIMBLEDON CHASE,stop,0.99,17.5,3,1
CRICKLEWOOD - SUTTON (SURREY),15,WIMBLEDON CHASE,SOUTH MERTON,stop,0.66,17.0,2,0
CRICKLEWOOD - SUTTON (SURREY),16,SOUTH MERTON,MORDEN SOUTH,stop,0.64,17.0,3,0
CRICKLEWOOD - SUTTON (SURREY),17,MORDEN SOUTH,ST HELIER,stop,0.51,17.1,2,0
CRICKLEWOOD - SUTTON (SURREY),18,ST HELIER,SUTTON COMMON,stop,1.15,17.1,2,0
CRICKLEWOOD - SUTTON (SURREY),19,SUTTON COMMON,WEST SUTTON,stop,0.86,17.1,3,0
CRICKLEWOOD - SUTTON (SURREY),20,WEST SUTTON,SUTTON (SURREY),stop,0.83,17.2,4,0
LUTON - SUTTON (SURREY),1,LUTON,LUTON AIRPORT PARKWAY,stop,0.0,155.0,3,0
LUTON - SUTTON (SURREY),2,LUTON AIRPORT PARKWAY,HARPENDEN,stop,6.82,92.5,6,0
LUTON - SUTTON (SURREY),3,HARPENDEN,ST ALBANS CITY,stop,5.39,22.6,5,0
LUTON - SUTTON (SURREY),4,ST ALBANS CITY,RADLETT,stop,5.1,15.4,6,1
LUTON - SUTTON (SURREY),5,RADLETT,ELSTREE,stop,3.15,15.6,3,0
LUTON - SUTTON (SURREY),6,ELSTREE,MILL HILL BROADWAY,stop,3.51,15.8,3,1
LUTON - SUTTON (SURREY),7,MILL HILL BROADWAY,HENDON,stop,2.66,16.0,3,1
LUTON - SUTTON (SURREY),8,HENDON,BRENT CROSS WEST,stop,1.07,16.1,2,0
LUTON - SUTTON (SURREY),9,BRENT CROSS WEST,CRICKLEWOOD,stop,0.98,16.2,2,1
LUTON - SUTTON (SURREY),10,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,2,1
LUTON - SUTTON (SURREY),11,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,1
LUTON - SUTTON (SURREY),12,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,6,0
LUTON - SUTTON (SURREY),13,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,0
LUTON - SUTTON (SURREY),14,FARRINGDON,CITY THAMESLINK,stop,,,1,1
LUTON - SUTTON (SURREY),15,CITY THAMESLINK,BLACKFRIARS LONDON,stop,0.25,11.5,2,1
LUTON - SUTTON (SURREY),16,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,4,0
LUTON - SUTTON (SURREY),17,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,0
LUTON - SUTTON (SURREY),18,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,4,0
LUTON - SUTTON (SURREY),19,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,1
LUTON - SUTTON (SURREY),20,TULSE HILL,STREATHAM,stop,1.72,16.9,3,1
LUTON - SUTTON (SURREY),21,STREATHAM,TOOTING,stop,1.51,16.9,4,1
LUTON - SUTTON (SURREY),22,TOOTING,HAYDONS ROAD,stop,1.49,16.9,3,1
LUTON - SUTTON (SURREY),23,HAYDONS ROAD,WIMBLEDON,stop,0.94,17.4,2,0
LUTON - SUTTON (SURREY),24,WIMBLEDON,WIMBLEDON CHASE,stop,0.99,17.5,3,1
LUTON - SUTTON (SURREY),25,WIMBLEDON CHASE,SOUTH MERTON,stop,0.66,17.0,2,0
LUTON - SUTTON (SURREY),26,SOUTH MERTON,MORDEN SOUTH,stop,0.64,17.0,3,0
LUTON - SUTTON (SURREY),27,MORDEN SOUTH,ST HELIER,stop,0.51,17.1,2,0
LUTON - SUTTON (SURREY),28,ST HELIER,SUTTON COMMON,stop,1.15,17.1,2,0
LUTON - SUTTON (SURREY),29,SUTTON COMMON,WEST SUTTON,stop,0.86,17.1,3,0
LUTON - SUTTON (SURREY),30,WEST SUTTON,SUTTON (SURREY),stop,0.83,17.2,4,0
LUTON - SUTTON (SURREY) (2),1,LUTON,LUTON AIRPORT PARKWAY,stop,0.0,155.0,3,0
LUTON - SUTTON (SURREY) (2),2,LUTON AIRPORT PARKWAY,HARPENDEN,stop,6.82,92.5,6,0
LUTON - SUTTON (SURREY) (2),3,HARPENDEN,ST ALBANS CITY,stop,5.39,22.6,5,0
LUTON - SUTTON (SURREY) (2),4,ST ALBANS CITY,RADLETT,stop,5.1,15.4,6,1
LUTON - SUTTON (SURREY) (2),5,RADLETT,ELSTREE,stop,3.15,15.6,3,0
LUTON - SUTTON (SURREY) (2),6,ELSTREE,MILL HILL BROADWAY,stop,3.51,15.8,3,1
LUTON - SUTTON (SURREY) (2),7,MILL HILL BROADWAY,HENDON,stop,2.66,16.0,3,1
LUTON - SUTTON (SURREY) (2),8,HENDON,BRENT CROSS WEST,stop,1.07,16.1,2,0
LUTON - SUTTON (SURREY) (2),9,BRENT CROSS WEST,CRICKLEWOOD,stop,0.98,16.2,2,1
LUTON - SUTTON (SURREY) (2),10,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,2,1
LUTON - SUTTON (SURREY) (2),11,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,1
LUTON - SUTTON (SURREY) (2),12,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,6,0
LUTON - SUTTON (SURREY) (2),13,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,0
LUTON - SUTTON (SURREY) (2),14,FARRINGDON,BLACKFRIARS LONDON,stop,,,4,1
LUTON - SUTTON (SURREY) (2),15,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,4,0
LUTON - SUTTON (SURREY) (2),16,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,0
LUTON - SUTTON (SURREY) (2),17,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,4,0
LUTON - SUTTON (SURREY) (2),18,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,1
LUTON - SUTTON (SURREY) (2),19,TULSE HILL,STREATHAM,stop,1.72,16.9,3,1
LUTON - SUTTON (SURREY) (2),20,STREATHAM,TOOTING,stop,1.51,16.9,4,1
LUTON - SUTTON (SURREY) (2),21,TOOTING,HAYDONS ROAD,stop,1.49,16.9,3,1
